product_name @ itemcode @ features @ price
LAPTOP LENOVO 330-15IGM 81D100EKRM 15.6'' HD INTEL QUAD CORE N5000 8GB 1TB RADEON 530 2GB FREE DOS@PER.913720@Χαρακτηριστικά: INTEL PENTIUM QUAD CORE N5000 (1.10 GHZ) •  15.6" HD TFT •  HDD 1TB •  RAM 8GB •  AMD 530 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.1 •  HDMI •  FREE DOS •  2 ΧΡOΝΙΑ ΕΓΓΥΗΣΗ@399.00 359.00€@https://www.e-shop.gr/laptop-lenovo-330-15igm-81d100ekrm-156-hd-intel-quad-core-n5000-8gb-1tb-radeon-530-2gb-free-dos-p-PER.913720
LAPTOP ACER ASPIRE A315-31-P0ZN 15.6'' HD INTEL QUAD CORE N4200 4GB 256GB SSD LINUX@PER.918040@Χαρακτηριστικά: INTEL CELERON QUAD CORE • 15.6" TFT HD • INTEL HD 505 • RAM 4GB • HDD 256GB • ONBOARD • NO OPTICAL • HDMI • WI-FI •  BLUETOOTH • USB 2.0 • USB 3.0 • LINUX • DUALCAMERA • ENTERTAINENT@399.00 359.00€@https://www.e-shop.gr/laptop-acer-aspire-a315-31-p0zn-156-hd-intel-quad-core-n4200-4gb-256gb-ssd-linux-p-PER.918040
LAPTOP ASUS VIVOBOOK MAX X541UV-GO1046 15.6 HD INTEL CORE I3-7100U 4GB 500GB 920MX 2GB NO OS@PER.913910@Χαρακτηριστικά: INTEL CORE I3-7100U (2.40 GHZ) •  15.6'' HD TFT •  HDD 500GB •  RAM 4GB •  NVIDIA 920 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.0 •  USB 3.1 •  HDMI •  NO OS •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@429.00 379.00€@https://www.e-shop.gr/laptop-asus-vivobook-max-x541uv-go1046-156-hd-intel-core-i3-7100u-4gb-500gb-920mx-2gb-no-os-p-PER.913910
LAPTOP LENOVO V110-15ISK 80TL00A9UK 15.6'' INTEL CORE I3-6006U 4GB 500GB WINDOWS 10@PER.913624@Χαρακτηριστικά: INTEL CORE I3 •  INTEL HD •  4GB •  500 GB •  DVD-RW •  WINDOWS 10 •  BLUETOOTH •  USB 3.0 •  HDMI@399.00 379.90€@https://www.e-shop.gr/laptop-lenovo-v110-15isk-80tl00a9uk-156-intel-core-i3-6006u-4gb-500gb-windows-10-p-PER.913624
LAPTOP LENOVO V110 80TL00ABUK 15.6'' INTEL CORE I3-6006U 4GB 128GB SSD WINDOWS 10 HOME@PER.913591@Χαρακτηριστικά: CORE I3 • INTEL HD • RAM 4GB • SSD 128GB • WINDOWS 10 • DVD-RW • BLUETOOTH • USB 3.0 • HDMI@539.00 395.00€@https://www.e-shop.gr/laptop-lenovo-v110-80tl00abuk-156-intel-core-i3-6006u-4gb-128gb-ssd-windows-10-home-p-PER.913591
LAPTOP LENOVO 320-17ISK 80XJ0034BM 17.3'' HD+ INTEL CORE I3-6006U 4GB 1TB GF920 2GB FREE DOS BLACK@PER.913729@Χαρακτηριστικά: INTEL CORE I3-6006U (2.00 GHZ) •  17.3" HD+ TFT •  HDD 1TB •  RAM 4GB •  NVIDIA 920 •  WI-FI •  DVD-RW •  BLUETOOTH •  USB 3.0 •  USB 3.1 •  HDMI •  FREE DOS •  2 ΧΡOΝΙΑ ΕΓΓΥΗΣΗ@499.00 419.00€@https://www.e-shop.gr/laptop-lenovo-320-17isk-80xj0034bm-173-hd-intel-core-i3-6006u-4gb-1tb-gf920-2gb-free-dos-black-p-PER.913729
LAPTOP LENOVO V110 80TD000DUK 15.6'' AMD A9-9410 8GB 1TB WINDOWS 10@PER.913745@Χαρακτηριστικά: AMD DUAL CORE A9-9410 (2.90 GHZ) •  15.6" HD TFT •  HDD1TB •  RAM 8GB •  AMD R5 •  WI-FI •  DVD-RW •  BLUETOOTH •  USB 3.0 •  HDMI •  WINDOWS 10 •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@449.00 429.00€@https://www.e-shop.gr/laptop-lenovo-v110-80td000duk-156-amd-a9-9410-8gb-1tb-windows-10-p-PER.913745
LAPTOP ACER ASPIRE ES1-523-81JN 15.6'' AMD QUAD CORE A8-7410 8GB 1TB WINDOWS 10@PER.903773@Χαρακτηριστικά: AMD QUAD CORE A8-7410 • AMD R5 • RAM 8GB • HDD 1TB • NO OPTICAL • WINDOWS 10 • BLUETOOTH • USB 3.0 • HDMI@499.00 459.00€@https://www.e-shop.gr/laptop-acer-aspire-es1-523-81jn-156-amd-quad-core-a8-7410-8gb-1tb-windows-10-p-PER.903773
LAPTOP LENOVO V110-15IKB  80TH0012UK 15.6'' INTEL CORE I5-7200U 4GB 500GB WINDOWS 10@PER.913717@Χαρακτηριστικά: INTEL CORE I5-7200U (2.50 GHZ) •  15.6" HD TFT •  HDD500GB •  RAM 4GB •  INTEL HD 620 •  WI-FI •  DVD-RW •  BLUETOOTH •  USB 3.0 •  HDMI •  WINDOWS 10 •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@569.00 469.00€@https://www.e-shop.gr/laptop-lenovo-v110-15ikb-80th0012uk-156-intel-core-i5-7200u-4gb-500gb-windows-10-p-PER.913717
LAPTOP DELL INSPIRON 3567 15.6'' FHD INTEL CORE I3-6006U 4GB 256GB SSD AMD R5 M430 2GB LINUX@PER.903584@Αξιοποιήστε στο έπακρο την ημέρα σας με το Inspiron 3567 laptop. Εύκολο στη χρήση με μεγάλες δυνατότητες είναι ...@479.00€@https://www.e-shop.gr/laptop-dell-inspiron-3567-156-fhd-intel-core-i3-6006u-4gb-256gb-ssd-amd-r5-m430-2gb-linux-p-PER.903584
LAPTOP ACER ASPIRE A315-51-34WW 15.6'' HD INTEL CORE I3-6006U 4GB 128GB SSD WIN 10@PER.903841@Χαρακτηριστικά: INTEL CORE I3-6006U (2.00 GHZ) •  15.6'' HD TFT •  SSD 128GB •  RAM 4GB •  INTEL HD 520 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.0 •  HDMI •  WINDOWS 10 •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@529.00 479.00€@https://www.e-shop.gr/laptop-acer-aspire-a315-51-34ww-156-hd-intel-core-i3-6006u-4gb-128gb-ssd-win-10-p-PER.903841
LAPTOP ACER ASPIRE A315-41-R8CY 15.6'' HD AMD RYZEN 2200U 4GB 1TB RADEON VEGA 3 WINDOWS 10@PER.918031@Χαρακτηριστικά: AMD RYZEN 3 2200U (2.50 GHZ) •  15.6'' FHD TFT •  HDD 1TB •  RAM 4GB •  AMD RADEON VEGA 3 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.0 •  HDMI •  WINDOWS 10 •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@549.00 488.90€@https://www.e-shop.gr/laptop-acer-aspire-a315-41-r8cy-156-hd-amd-ryzen-2200u-4gb-1tb-radeon-vega-3-windows-10-p-PER.918031
LAPTOP LENOVO V130-15IKB 81HN00E6UK 15.6'' FHD INTEL CORE I5-7200U 4GB 128GB WINDOWS 10@PER.913716@Χαρακτηριστικά: INTEL CORE I5-7200U (2.50 GHZ) •  15.6" FHD TFT •  SSD128GB •  RAM 4GB •  INTEL HD 620 •  WI-FI •  DVD-RW •  BLUETOOTH •  USB 3.0 •  HDMI •  WINDOWS 10 •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@629.00 489.00€@https://www.e-shop.gr/laptop-lenovo-v130-15ikb-81hn00e6uk-156-fhd-intel-core-i5-7200u-4gb-128gb-windows-10-p-PER.913716
LAPTOP LENOVO 330-15IKBR 81DE0182RM 15.6'' FHD INTEL CORE I3-7020U 8GB 1TB GF MX150 2GB FREE DOS@PER.913733@Χαρακτηριστικά: INTEL CORE I3-7020U (2.30 GHZ) •  15.6" FHD TFT •  HDD 1TB •  RAM 8GB •  NVIDIA MX150 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.0 •  USB 3.1 •  HDMI •  FREE DOS •  2 ΧΡOΝΙΑ ΕΓΓΥΗΣΗ@549.00 489.00€@https://www.e-shop.gr/laptop-lenovo-330-15ikbr-81de0182rm-156-fhd-intel-core-i3-7020u-8gb-1tb-gf-mx150-2gb-free-dos-p-PER.913733
LAPTOP HP 15-DB0930ND 15.6'' FHD AMD DUAL CORE A9-9425 8GB 256GB SSD WINDOWS 10@PER.901510@Χαρακτηριστικά: AMD DUAL CORE A9-9425 (3.10 GHZ) •  15.6" FHD TFT •  RAM 8GB •  SSD256GB •  AMD R5 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.1 •  HDMI •  WINDOWS 10 •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@599.00 495.00€@https://www.e-shop.gr/laptop-hp-15-db0930nd-156-fhd-amd-dual-core-a9-9425-8gb-256gb-ssd-windows-10-p-PER.901510
LAPTOP DELL INSPIRON 3567 15.6'' FHD INTEL CORE I3-6006U 4GB 1TB AMD R5 M430 2GB WIN10@PER.903589@Χαρακτηριστικά: INTEL CORE I3-6006U (2.00 GHZ) • 15.6'' FHD TFT • HDD 1TB • RAM 4GB • AMD R5 M430 • WI-FI • DVD-RW • BLUETOOTH • USB 3.0 • HDMI • WINDOWS 10 • 2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@599.00 499.00€@https://www.e-shop.gr/laptop-dell-inspiron-3567-156-fhd-intel-core-i3-6006u-4gb-1tb-amd-r5-m430-2gb-win10-p-PER.903589
LAPTOP LENOVO 320-17ISK 80XJ0018BM 17.3'' HD+ INTEL CORE I3-6006U 4GB 1TB GF920 2GB FREE DOS GREY@PER.913730@Χαρακτηριστικά: INTEL CORE I3-6006U (2.00 GHZ) •  17.3" HD+ TFT •  HDD 1TB •  RAM 4GB •  NVIDIA 920 •  WI-FI •  DVD-RW •  BLUETOOTH •  USB 3.0 •  USB 3.1 •  HDMI •  FREE DOS •  2 ΧΡOΝΙΑ ΕΓΓΥΗΣΗ@499.00€@https://www.e-shop.gr/laptop-lenovo-320-17isk-80xj0018bm-173-hd-intel-core-i3-6006u-4gb-1tb-gf920-2gb-free-dos-grey-p-PER.913730
LAPTOP LENOVO 320-15IKB 81BG00T0BM 15.6'' FHD INTEL CORE I3-8130U 8GB 1TB GF MX150 2GB FREE DOS@PER.913732@Χαρακτηριστικά: INTEL CORE I3-8130U (2.20 GHZ) •  15.6" FHD TFT •  HDD 1TB •  RAM 8GB •  NVIDIA MX150 •  WI-FI •  BLUETOOTH •  USB 3.0 •  HDMI •  FREE DOS •  2 ΧΡOΝΙΑ ΕΓΓΥΗΣΗ@549.00 499.00€@https://www.e-shop.gr/laptop-lenovo-320-15ikb-81bg00t0bm-156-fhd-intel-core-i3-8130u-8gb-1tb-gf-mx150-2gb-free-dos-p-PER.913732
LAPTOP LENOVO 330-15IKB 81DE00KFBM 15.6'' FHD INTEL CORE I5-8250U 8GB 1TB FREE DOS@PER.913741@Χαρακτηριστικά: INTEL CORE I5-8250U (1.60 GHZ) •  15.6" FHD TFT •  HDD 1TB •  RAM 4GB •  INTEL HD 620 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.0 •  USB 3.1 •  HDMI •  FREE DOS •  2 ΧΡOΝΙΑ ΕΓΓΥΗΣΗ@549.00 499.00€@https://www.e-shop.gr/laptop-lenovo-330-15ikb-81de00kfbm-156-fhd-intel-core-i5-8250u-8gb-1tb-free-dos-p-PER.913741
LAPTOP ACER ASPIRE A315-51-31C6 15.6'' HD INTEL CORE I3-8130U 4GB 1TB WINDOWS 10@PER.918037@Χαρακτηριστικά: INTEL CORE I3-8130U (2.20 GHZ) •  15.6'' HD TFT •  HDD 1TB •  RAM 4GB •  INTEL UHD 620 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.0 •  HDMI •  WINDOWS 10 •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@549.00 499.00€@https://www.e-shop.gr/laptop-acer-aspire-a315-51-31c6-156-hd-intel-core-i3-8130u-4gb-1tb-windows-10-p-PER.918037
LAPTOP LENOVO IP330 81DE0183EU 15.6" FHD INTEL CORE I5-8250U 8GB 1TB GF MX150 2GB FREE DOS@PER.913740@Χαρακτηριστικά: INTEL CORE I5-8250U (1.60 GHZ) •  15.6" FHD TFT •  HDD 1TB •  RAM 8GB •  NVIDIA MX150 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.0 •  USB 3.1 •  HDMI •  FREE DOS •  2 ΧΡOΝΙΑ ΕΓΓΥΗΣΗ@649.00 519.00€@https://www.e-shop.gr/laptop-lenovo-ip330-81de0183eu-156-fhd-intel-core-i5-8250u-8gb-1tb-gf-mx150-2gb-free-dos-p-PER.913740
LAPTOP HP 250 G6 2EV91ES 15.6'' INTEL CORE I5-7200U 8GB 500GB FREE DOS@PER.901472@Χαρακτηριστικά: INTEL CORE I5-7200U (2.50 GHZ) •  15.6" FHD TFT •  RAM 8GB •  HDD 500GB •  INTEL HD 620 •  WI-FI •  DVD-RW •  BLUETOOTH •  USB 3.0 •  HDMI •  FREE DOS •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@599.00 535.90€@https://www.e-shop.gr/laptop-hp-250-g6-2ev91es-156-intel-core-i5-7200u-8gb-500gb-free-dos-p-PER.901472
LAPTOP ACER ASPIRE A315-41-R9H3 15.6'' HD AMD RYZEN 2200U 4GB 256GB SSD RADEON VEGA 3 WIN 10@PER.918030@Χαρακτηριστικά: AMD RYZEN 3 2200U (2.50 GHZ) •  15.6'' FHD TFT •  SSD 256GB •  RAM 4GB •  AMD RADEON VEGA 3 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.0 •  HDMI •  WINDOWS 10 •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@599.00 538.90€@https://www.e-shop.gr/laptop-acer-aspire-a315-41-r9h3-156-hd-amd-ryzen-2200u-4gb-256gb-ssd-radeon-vega-3-win-10-p-PER.918030
LAPTOP ACER EXTENSA 2540 15.6'' INTEL CORE I5-7200U 8GB 256GB SSD WINDOWS 10@PER.918048@Χαρακτηριστικά: INTEL CORE I5-7200U (2.50 GHZ) •  15.6'' HD TFT •  SSD 256GB •  RAM 8GB •  INTEL HD 620 •  WI-FI •  DVD-RW •  BLUETOOTH •  USB 3.0 •  HDMI •  WINDOWS 10 •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@699.00 539.00€@https://www.e-shop.gr/laptop-acer-extensa-2540-156-intel-core-i5-7200u-8gb-256gb-ssd-windows-10-p-PER.918048
LAPTOP ACER ASPIRE A315-51-31UU 15.6'' HD INTEL CORE I3-8130U 4GB 256GB SSD WINDOWS 10@PER.918036@Χαρακτηριστικά: INTEL CORE I3-8130U (2.20 GHZ) •  15.6'' HD TFT •  SSD 256 GB •  RAM 4GB •  INTEL UHD 620 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.0 •  HDMI •  WINDOWS 10 •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@579.00 549.00€@https://www.e-shop.gr/laptop-acer-aspire-a315-51-31uu-156-hd-intel-core-i3-8130u-4gb-256gb-ssd-windows-10-p-PER.918036
LAPTOP HP 250 G6 1WY58EA 15.6'' FHD INTEL CORE I5-7200U 8GB 256GB M.2 SSD FREE DOS@PER.901458@Χαρακτηριστικά: INTEL CORE I5-7200U (2.5 GHZ) •  15.6" FHD TFT •  RAM 8GB •  SSD 256GB •  INTEL HD 620 •  WI-FI •  DVD-RW •  BLUETOOTH •  USB 3.1 •  HDMI •  FREE DOS •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@649.00 559.00€@https://www.e-shop.gr/laptop-hp-250-g6-1wy58ea-156-fhd-intel-core-i5-7200u-8gb-256gb-m2-ssd-free-dos-p-PER.901458
LAPTOP HP 17-CA0932ND 17.3'' HD+ AMD DUAL CORE A9-9425 8GB 256GB SSD WINDOWS 10@PER.901511@Χαρακτηριστικά: AMD DUAL CORE A9-9425 (3.10 GHZ) •  17.3" HD+ TFT •  RAM 8GB •  SSD 256GB •  AMD R5 •  WI-FI •  DVD-RW •  BLUETOOTH •  USB 3.1 •  HDMI •  WINDOWS 10 •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@639.00 559.00€@https://www.e-shop.gr/laptop-hp-17-ca0932nd-173-hd-amd-dual-core-a9-9425-8gb-256gb-ssd-windows-10-p-PER.901511
LAPTOP LENOVO 330-15IKB 81DE0183RM 15.6'' INTEL CORE I5-8250U 8GB 1TB NVIDIA MX150 2GB FREE DOS@PER.913724@Χαρακτηριστικά: INTEL CORE I5-8250U (1.60 GHZ) •  15.6" FHD TFT •  HDD 1TB •  RAM 4GB • NVIDIA MX150 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.0 •  USB 3.1 •  HDMI •  FREE DOS •  2 ΧΡOΝΙΑ ΕΓΓΥΗΣΗ@629.00 599.00€@https://www.e-shop.gr/laptop-lenovo-330-15ikb-81de0183rm-156-intel-core-i5-8250u-8gb-1tb-nvidia-mx150-2gb-free-dos-p-PER.913724
LAPTOP LENOVO V130 81HN00FAUK 15.6'' FHD INTEL CORE I5-7200U 8GB 256GB SSD WINDOWS 10@PER.913739@Χαρακτηριστικά: INTEL CORE I5-7200U (2.50 GHZ) •  15.6" FHD TFT •  SSD 256GB •  RAM 8GB •  INTEL HD 620 •  WI-FI •  DVD-RW •  BLUETOOTH •  USB 3.0 •  HDMI •  WINDOWS 10 •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@649.00 599.00€@https://www.e-shop.gr/laptop-lenovo-v130-81hn00fauk-156-fhd-intel-core-i5-7200u-8gb-256gb-ssd-windows-10-p-PER.913739
LAPTOP FUJITSU LIFEBOOK E458 15.6'' INTEL CORE I5-7200U 4GB 256GB SSD WINDOWS 10 PRO@PER.923540@Χαρακτηριστικά: INTEL CORE I5-7200U (2.50 GHZ) •  15.6'' HD TFT •  SSD 256GB •  RAM 4GB •  INTEL HD 620 •  WI-FI •  NO OPTICAL •  BLUETOOTH •  USB 3.1 •  USB 3.0 •  HDMI •  DISPLAY PORT •  WINDOWS 10 PRO •  2 ΧΡΟΝΙΑ ΕΓΓΥΗΣ@649.00 619.00€@https://www.e-shop.gr/laptop-fujitsu-lifebook-e458-156-intel-core-i5-7200u-4gb-256gb-ssd-windows-10-pro-p-PER.923540
LAPTOP LENOVO V330-15IKB 81AX00CBUK 15.6'' FHD INTEL CORE I5-8250U 8GB SSD 256GB WINDOWS 10@PER.913726@Χαρακτηριστικά: INTEL CORE I5-8250U •  INTEL HD •  RAM 8GB •  SSD 256GB •   WINDOWS 10 •  DVD-RW •  BLUETOOTH •  USB 3.0 •  HDMI@699.00 659.00€@https://www.e-shop.gr/laptop-lenovo-v330-15ikb-81ax00cbuk-156-fhd-intel-core-i5-8250u-8gb-ssd-256gb-windows-10-p-PER.913726
LAPTOP HP 17-CA0980ND 17.3'' HD+ AMD RYZEN 5 2500U 8GB 256GB SSD WINDOWS 10@PER.901515@Χαρακτηριστικά: AMD RYZEN 5 2500U (2.00 GHZ) • 17.3" HD+ • RAM 8GB • SSD 128GB • AMD RADEON VEGA 8 • WI-FI • DVD-RW • BLUETOOTH • USB 3.1 • HDMI • WINDOWS 10 • 2 ΧΡΟΝΙΑ ΕΓΓΥΗΣΗ@749.00 689.00€@https://www.e-shop.gr/laptop-hp-17-ca0980nd-173-hd-amd-ryzen-5-2500u-8gb-256gb-ssd-windows-10-p-PER.901515
