product_name @ itemcode @ features @ price
SSD PATRIOT PBU120GS25SSDR BURST 120GB 2.5'' SATA 3@PER.323120@Χαρακτηριστικά:  • 120GB •  SERIAL ATA •  STORAGE • 2.5'' • READ: 560MB/S  •  WRITE: 540MB/S@39.00 22.90€@https://www.e-shop.gr/ssd-patriot-pbu120gs25ssdr-burst-120gb-25-sata-3-p-PER.323120
SSD INTENSO 3813430 HIGH PERFORMANCE 120GB 2.5'' 7MM SATA3@PER.340394@Χαρακτηριστικά: SERIAL ATA • STORAGE • 2.5''  • READ: 520 MB/S •  WRITE: 500 MB/S • TRIM • TLC NAND@41.90 23.90€@https://www.e-shop.gr/ssd-intenso-3813430-high-performance-120gb-25-7mm-sata3-p-PER.340394
SSD KINGSTON SA400S37-120G SSDNOW A400 120GB 2.5'' SATA3@PER.345899@Χαρακτηριστικά:  •  2.5'' • STORAGE • WRITE: 320MB/S •  READ: 500MB/S@29.90 24.90€@https://www.e-shop.gr/ssd-kingston-sa400s37-120g-ssdnow-a400-120gb-25-sata3-p-PER.345899
SSD WESTERN DIGITAL WDS120G2G0A 120GB GREEN 2.5'' SATA 3@PER.304889@Χαρακτηριστικά:  • @64.90 25.40€@https://www.e-shop.gr/ssd-western-digital-wds120g2g0a-120gb-green-25-sata-3-p-PER.304889
SSD WESTERN DIGITAL WDS120G2G0B 120GB GREEN PC M.2 2280 SATA 3@PER.304906@Χαρακτηριστικά:  • M.2 2280  •  SERIAL ATA  •  120GB  •  STORAGE  •  READ:545MB/S@49.90 26.90€@https://www.e-shop.gr/ssd-western-digital-wds120g2g0b-120gb-green-pc-m2-2280-sata-3-p-PER.304906
SSD SILICON POWER SLIM S55 120GB 2.5'' 7MM SATA3@PER.340486@  Ένα προϊόν υψηλής ποιότητας για όσους έχουν τον προϋπολογισμό στο μυαλό τους το S55 είνια ένα από τα πιο οικονομικά ...@62.90 26.90€@https://www.e-shop.gr/ssd-silicon-power-slim-s55-120gb-25-7mm-sata3-p-PER.340486
SSD INTENSO 3812430 TOP PERFORMANCE 128GB 2.5'' SATA3@PER.320817@Χαρακτηριστικά:  •  •  •  SERIAL ATA • 2.5''  • STORAGE • READ: 520 MB/S •  WRITE: 300 MB/S • TRIM • SANDFORCE SF-2281@69.90 27.90€@https://www.e-shop.gr/ssd-intenso-3812430-top-performance-128gb-25-sata3-p-PER.320817
SSD SANDISK SDSSDA-120G-G27 SSD PLUS 120GB 2.5'' SATA 3.0@PER.323183@Επιταχύνετε τον υπολογιστή σας για ταχύτερη εκκίνηση και πιο γρήγορο παιχνίδι και γραφικά κατά την αναβάθμιση με ...@45.90 27.90€@https://www.e-shop.gr/ssd-sandisk-sdssda-120g-g27-ssd-plus-120gb-25-sata-30-p-PER.323183
SSD CRUCIAL CT120BX500SSD1 BX500 120GB 3D NAND SATA 3@PER.306231@Χαρακτηριστικά: SERIAL ATA • STORAGE • 2.5" • READ:540MB/S • WRITE:500MBS@35.00 29.00€@https://www.e-shop.gr/ssd-crucial-ct120bx500ssd1-bx500-120gb-3d-nand-sata-3-p-PER.306231
SSD TRANSCEND TS32GSSD340K SSD340K 32GB 2.5'' SATA3@PER.660059@Χαρακτηριστικά: STORAGE • SERIAL ATA • 2.5''@41.90 29.90€@https://www.e-shop.gr/ssd-transcend-ts32gssd340k-ssd340k-32gb-25-sata3-p-PER.660059
