product_name @ itemcode @ features @ price
GIGABYTE BRIX GB-BACE-3000 INTEL DUAL CORE N3000 ULTRA COMPACT PC KIT@PER.911879@Χαρακτηριστικά: MINI PC • NO RAM • ONBOARD • NO MONITOR • NO SOFTWARE • NO HDD • CELERON • NO SSD@133.90 109.90€@https://www.e-shop.gr/gigabyte-brix-gb-bace-3000-intel-dual-core-n3000-ultra-compact-pc-kit-p-PER.911879
GIGABYTE BRIX GB-BACE-3160 INTEL QUAD CORE J3160 DDR3L ULTRA COMPACT PC KIT@PER.911891@Χαρακτηριστικά: INTEL CELERON QUAD CORE • NO RAM • ONBOARD • NO MONITOR • NO HDD • NO SOFTWARE • MINI PC • NO SSD@144.90 126.90€@https://www.e-shop.gr/gigabyte-brix-gb-bace-3160-intel-quad-core-j3160-ddr3l-ultra-compact-pc-kit-p-PER.911891
ZOTAC ZBOX BI322 INTEL DUAL CORE N3050 MINI PC@PER.913224@Χαρακτηριστικά: INTEL CELERON •  MINI PC •  NO RAM •  ONBOARD •  NO MONITOR •  NO HDD •  NO SOFTWARE •  NO SSD@129.90€@https://www.e-shop.gr/zotaczboxbi322-intel-dual-core-n3050-mini-pc-p-PER.913224
INTEL NUC BOXNUC5CPYH CELERON N3050@PER.911291@Χαρακτηριστικά: MINI PC •  INTEL CELERON DUAL CORE N3050 (2.16GHZ) •  ONBOARD INTEL HD GRAPHICS •  WI-FI •  BLUETOOTH •  HDMI •  VGA •  USB 3.0 •  NO MONITOR •  NO SOFTWARE •  NO RAM •  NO HDD • NO SSD@153.90 133.90€@https://www.e-shop.gr/intel-nuc-boxnuc5cpyh-celeron-n3050-p-PER.911291
INTEL NUC KIT NUC6CAYH CELERON J3455 MINI PC@PER.913257@Χαρακτηριστικά: MINI PC • INTEL CELERON J3455 (2.30GHZ) • ONBOARD INTEL HD GRAPHICS • HDMI 2.0 • VGA • M.2 SSD SUPPORT • NO MONITOR • NO SOFTWARE • NO RAM • NO HDD • NO SSD@139.90 133.90€@https://www.e-shop.gr/intel-nuc-kit-nuc6cayh-celeron-j3455-mini-pc-p-PER.913257
INTEL NUC KIT BOXNUC7CJYH2 MINI PC CELERON J4005@PER.913316@ To Ιntel NUC είναι ένα εντυπωσιακό Mini PC που δεν καταλαμβάνει χώρο έχει ενσωματωμένο επεξεργαστή Intel CELERON ...@139.90€@https://www.e-shop.gr/intel-nuc-kit-boxnuc7cjyh2-mini-pc-celeron-j4005-p-PER.913316
GIGABYTE BRIX GB-BLCE-4000C INTEL CELERON N4000 ULTRA COMPACT PC KIT@PER.913323@  Προκαλώντας την ουσία του πώς ορίζουμε ένα επιτραπέζιο υπολογιστή οι μηχανικοί της GIGABYTE έχουν αναπτύξει ένα ...@139.90€@https://www.e-shop.gr/gigabyte-brix-gb-blce-4000c-intel-celeron-n4000-ultra-compact-pc-kit-p-PER.913323
GIGABYTE BRIX GB-BPCE-3350C INTEL CELERON N3350 ULTRA COMPACT PC KIT@PER.913325@  Προκαλώντας την ουσία του πώς ορίζουμε ένα επιτραπέζιο υπολογιστή οι μηχανικοί της GIGABYTE έχουν αναπτύξει ένα ...@144.90€@https://www.e-shop.gr/gigabyte-brix-gb-bpce-3350c-intel-celeron-n3350-ultra-compact-pc-kit-p-PER.913325
GIGABYTE BRIX GB-BLCE-4105C INTEL CELERON J4105 ULTRA COMPACT PC KIT@PER.913324@  Προκαλώντας την ουσία του πώς ορίζουμε ένα επιτραπέζιο υπολογιστή οι μηχανικοί της GIGABYTE έχουν αναπτύξει ένα ...@155.90€@https://www.e-shop.gr/gigabyte-brix-gb-blce-4105c-intel-celeron-j4105-ultra-compact-pc-kit-p-PER.913324
INTEL COMPUTE STICK STK1AW32SC QUAD CORE X5-Z8300 32GB WIFI BT WINDOWS 10@PER.911868@Χαρακτηριστικά: COMPUTE STICK • ATOM QUAD-CORE • EMMC32GB • RAM 2GB • ONBOARD • HDMI • NO HDD • MICRO SDXC V3.0 SLOT • WI-FI • BLUETOOTH • WINDOWS 10 • NO MONITOR@159.00€@https://www.e-shop.gr/intel-compute-stick-stk1aw32sc-quad-core-x5-z8300-32gb-wifi-bt-windows-10-p-PER.911868
