product_name @ itemcode @ features @ price
TABLET ARCHOS 70 XENON COLOR 7'' IPS QUAD CORE 8GB 3G WIFI DUAL SIM BT GPS ANDROID 5.1 WHITE@PER.920530@Χαρακτηριστικά: 1024X600 • QUAD CORE • RAM 1GB • HDD 8GB • ANDROID • IPS • PHONE • 3G/4G • BLUETOOTH • MICROSD SLOT • GPS • G-SENSOR • DUAL CAMERA • ENTERTAINMENT@79.90 57.90€@https://www.e-shop.gr/tablet-archos-70-xenon-color-7-ips-quad-core-8gb-3g-wifi-dual-sim-bt-gps-android-51-white-p-PER.920530
TABLET LENOVO TAB 7 ESSENTIAL TB-7304F 7'' QUAD CORE 8GB WIFI BT GPS ANDROID 7.1 BLACK@PER.913681@Χαρακτηριστικά: 1024X600 IPS • RAM 1GB • HDD 8GB • QUAD CORE • ANDROID 7.0 NOUGAT • MICROSD SLOT • G-SENSOR • DUAL CAMERA • BLUETOOTH • ENTERTAINMENT@79.90 69.90€@https://www.e-shop.gr/tablet-lenovo-tab-7-essential-tb-7304f-7-quad-core-8gb-wifi-bt-gps-android-71-black-p-PER.913681
TABLET HUAWEI MEDIAPAD T3 7'' IPS QUAD CORE 8GB WIFI BT GPS ANDROID 6.0 SPACE GREY@PER.920698@Χαρακτηριστικά: 1024X600 IPS • RAM 1GB • HDD 8GB • QUAD CORE • 2 MEGAPIXEL • WIFI • ANDROID 7.0 NOUGAT • DUAL CAMERA • BLUETOOTH • GREY • MULTIMEDIA@89.00 83.90€@https://www.e-shop.gr/tablet-huawei-mediapad-t3-7-ips-quad-core-8gb-wifi-bt-gps-android-60-space-grey-p-PER.920698
TABLET HUAWEI MEDIAPAD T3 7'' IPS 16GB QUAD CORE WIFI BT GPS ANDROID 6.0 SPACE GREY@PER.920684@Χαρακτηριστικά: 1024X600 IPS • RAM 1GB • HDD 16GB • QUAD CORE • 2 MEGAPIXEL • WIFI • ANDROID 6.0 • DUAL CAMERA • BLUETOOTH • GREY • MULTIMEDIA@99.00 89.00€@https://www.e-shop.gr/tablet-huawei-mediapad-t3-7-ips-16gb-quad-core-wifi-bt-gps-android-60-space-grey-p-PER.920684
TABLET MLS ANGEL LITE 3G 9.6'' IPS QUAD CORE 16GB WIFI BT FM ANDROID 8.1 BLACK@PER.920701@Χαρακτηριστικά: 1280X800 LCD IPS • RAM 2GB • HDD 16GB • QUAD CORE • ANDROID 8.1 OREO • MICROSD SLOT • G-SENSOR • GPS • DUAL CAMERA • BLUETOOTH • BLACK • ENTERTAINMENT@149.00 99.00€@https://www.e-shop.gr/tablet-mls-angel-lite-3g-96-ips-quad-core-16gb-wifi-bt-fm-android-81-black-p-PER.920701
TABLET LENOVO TAB E8 TB-8304F1 8'' QUAD CORE 16GB WIFI BT GPS ANDROID 7 BLACK@PER.913744@Χαρακτηριστικά: 1280X800 IPS • RAM 1GB • HDD 16GB • QUAD CORE • ANDROID 7.0 NOUGAT • MICROSD SLOT • G-SENSOR • DUAL CAMERA • BLUETOOTH • ENTERTAINMENT@119.90 99.90€@https://www.e-shop.gr/tablet-lenovo-tab-e8-tb-8304f1-8-quad-core-16gb-wifi-bt-gps-android-7-black-p-PER.913744
TABLET TETRATAB CASEBOOK 3 2-IN-1 10.1" QUAD CORE 2GB 64GB 4G LTE ANDROID 6.0 WHITE@PER.920691@Χαρακτηριστικά: QUAD CORE •  10.1'' •  1280X800 •  HDD 64GB •  RAM 2GB •  MICROSD SLOT •  DUAL CAMERA •  NFC •  3G/4G •  GPS •  BLUETOOTH •  2IN1 •  KEYBOARD • ANDROID 6.0 •  ENTERTAINMENT @139.00 109.00€@https://www.e-shop.gr/tablet-tetratab-casebook-3-2-in-1-101-quad-core-2gb-64gb-4g-lte-android-60-white-p-PER.920691
TABLET HUAWEI MEDIAPAD T3 7'' IPS QUAD CORE 3G WIFI BT GPS ANDROID 6.0 SPACE GREY@PER.920689@Χαρακτηριστικά: 1024X600 IPS • RAM 1GB • HDD 8GB • QUAD CORE • 2 MEGAPIXEL • WIFI • ANDROID 6.0 • DUAL CAMERA • BLUETOOTH • 3G • GREY • MULTIMEDIA@119.90 109.90€@https://www.e-shop.gr/tablet-huawei-mediapad-t3-7-ips-quad-core-3g-wifi-bt-gps-android-60-space-grey-p-PER.920689
TABLET SAMSUNG TAB A T280 7'' QUAD CORE 8GB WIFI BT GPS ANDROID 5.1 BLACK@PER.906588@Χαρακτηριστικά: QUAD CORE • 1280X800 • HDD 8GB • RAM 1.5GB • MICROSD SLOT • DUAL CAMERA • GPS • BLUETOOTH • ANDROID 5.0 • ENTERTAINMENT@139.00 117.90€@https://www.e-shop.gr/tablet-samsung-tab-a-t280-7-quad-core-8gb-wifi-bt-gps-android-51-black-p-PER.906588
TABLET SAMSUNG TAB A T280 7'' QUAD CORE 8GB WIFI BT GPS ANDROID 5.1 WHITE@PER.906589@Χαρακτηριστικά: QUAD CORE • 1280X800 • HDD 8GB • RAM 1.5GB • MICROSD SLOT • DUAL CAMERA • GPS • BLUETOOTH • ANDROID 5.0 • ENTERTAINMENT@139.00 117.90€@https://www.e-shop.gr/tablet-samsung-tab-a-t280-7-quad-core-8gb-wifi-bt-gps-android-51-white-p-PER.906589
