product_name @ itemcode @ features @ price @ link
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SEAGATE STDR1000202 1TB BACKUP PLUS PORTABLE USB3.0 BLUE@PER.302058@Χαρακτηριστικά: USB3.0 • 2.5'' • PORTABLE@68.90 59.90€@https://www.e-shop.gr/exoterikos-skliros-seagate-stdr1000202-1tb-backup-plus-portable-usb30-blue-p-PER.302058
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ WESTERN DIGITAL NEW! WDBYNN0010BBL MY PASSPORT 1TB USB3.0 BLUE@PER.304798@Χαρακτηριστικά: 2.5'' • USB3@79.90 59.90€@https://www.e-shop.gr/exoterikos-skliros-western-digital-new-wdbynn0010bbl-my-passport-1tb-usb30-blue-p-PER.304798
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ WESTERN DIGITAL NEW! WDBYNN0010BWT MY PASSPORT 1TB USB3.0 WHITE@PER.304800@Χαρακτηριστικά: 2.5'' • USB3@69.90 59.90€@https://www.e-shop.gr/exoterikos-skliros-western-digital-new-wdbynn0010bwt-my-passport-1tb-usb30-white-p-PER.304800
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ WESTERN DIGITAL NEW! WDBYNN0010BYL MY PASSPORT 1TB USB3.0 YELLOW@PER.304801@Χαρακτηριστικά: 2.5'' • USB3@67.08 59.90€@https://www.e-shop.gr/exoterikos-skliros-western-digital-new-wdbynn0010byl-my-passport-1tb-usb30-yellow-p-PER.304801
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ WESTERN DIGITAL NEW! WDBYNN0010BOR MY PASSPORT 1TB USB3.0 ORANGE@PER.304802@Χαρακτηριστικά: 2.5'' • USB3@67.08 59.90€@https://www.e-shop.gr/exoterikos-skliros-western-digital-new-wdbynn0010bor-my-passport-1tb-usb30-orange-p-PER.304802
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ WESTERN DIGITAL NEW! WDBYNN0010BRD MY PASSPORT 1TB USB3.0 RED@PER.304799@Χαρακτηριστικά: 2.5'' • USB3@79.90 60.90€@https://www.e-shop.gr/exoterikos-skliros-western-digital-new-wdbynn0010brd-my-passport-1tb-usb30-red-p-PER.304799
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SEAGATE STDR1000201 1TB BACKUP PLUS PORTABLE USB3.0 SILVER@PER.302057@Χαρακτηριστικά: USB3.0 • 2.5'' • PORTABLE@64.90 62.90€@https://www.e-shop.gr/exoterikos-skliros-seagate-stdr1000201-1tb-backup-plus-portable-usb30-silver-p-PER.302057
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SEAGATE STDR1000203 1TB BACKUP PLUS PORTABLE USB3.0 RED@PER.302059@Χαρακτηριστικά: USB3.0 • 2.5'' • PORTABLE • @67.90 62.90€@https://www.e-shop.gr/exoterikos-skliros-seagate-stdr1000203-1tb-backup-plus-portable-usb30-red-p-PER.302059
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SSD ADATA SD600 256GB USB 3.1 BLACK@PER.331267@Χαρακτηριστικά:  • 256GB • USB 3.1@95.80 62.90€@https://www.e-shop.gr/exoterikos-skliros-ssd-adata-sd600-256gb-usb-31-black-p-PER.331267
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ INTENSO 6021560 1TB MEMORY CASE 2.5'' USB3.0 BLACK@PER.340273@Χαρακτηριστικά: USB3.0 • 2.5'' • PORTABLE@69.90 62.90€@https://www.e-shop.gr/exoterikos-skliros-intenso-6021560-1tb-memory-case-25-usb30-black-p-PER.340273
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ TRANSCEND STOREJET 25H3P 1TB USB 3.0@PER.305860@Χαρακτηριστικά: USB3.0 • 2.5'' • PORTABLE@70.90 67.90€@https://www.e-shop.gr/exoterikos-skliros-transcend-storejet-25h3p-1tb-usb-30-p-PER.305860
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ ADATA DASHDRIVE DURABLE HD710 2.5'' PORTABLE HDD 1TB USB3.0 BLACK@PER.330957@Χαρακτηριστικά: USB3.0 • 2.5'' • PORTABLE@79.90 67.90€@https://www.e-shop.gr/exoterikos-skliros-adata-dashdrive-durable-hd710-25-portable-hdd-1tb-usb30-black-p-PER.330957
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ MAXTOR STSHX-M201TCBM M3 PORTABLE 2TB USB3.0@PER.302803@Χαρακτηριστικά: 2.5'' •  USB3@68.89€@https://www.e-shop.gr/exoterikos-skliros-maxtor-stshx-m201tcbm-m3-portable-2tb-usb30-p-PER.302803
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ TRANSCEND STOREJET 25A3 1TB USB 3.0 WHITE@PER.305851@Η ανθεκτική αντοχή δεν είναι πάντα απαραίτητη για το στυλ. Το StoreJet 25A3 προσφέρει ένα εντυπωσιακό επίπεδο ...@79.00 69.00€@https://www.e-shop.gr/exoterikos-skliros-transcend-storejet-25a3-1tb-usb-30-white-p-PER.305851
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SEAGATE STEH1000201 BACKUP PLUS ULTRA SLIM PORTABLE DRIVE 1TB USB3.0 GOLD@PER.302206@Χαρακτηριστικά: 2.5'' • USB3@83.90 69.90€@https://www.e-shop.gr/exoterikos-skliros-seagate-steh1000201-backup-plus-ultra-slim-portable-drive-1tb-usb30-gold-p-PER.302206
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SEAGATE STEH1000200 BACKUP PLUS ULTRA SLIM PORTABLE DRIVE 1TB USB3.0 PLATINUM@PER.302207@Χαρακτηριστικά: 2.5'' • USB3@83.90 69.90€@https://www.e-shop.gr/exoterikos-skliros-seagate-steh1000200-backup-plus-ultra-slim-portable-drive-1tb-usb30-platinum-p-PER.302207
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SSD ADATA SD600 256GB USB 3.1 RED@PER.331266@Χαρακτηριστικά: 256GB • PORTABLE SSD • USB 3.1@89.90 69.90€@https://www.e-shop.gr/exoterikos-skliros-ssd-adata-sd600-256gb-usb-31-red-p-PER.331266
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SSD ADATA SD700 256GB BLACK@PER.331270@Χαρακτηριστικά: 256GB • PORTABLE SSD • USB 3.1 GEN 1@89.90 69.90€@https://www.e-shop.gr/exoterikos-skliros-ssd-adata-sd700-256gb-black-p-PER.331270
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ ADATA SD700 256GB YELLOW@PER.331271@Χαρακτηριστικά: 256GB • PORTABLE SSD • USB 3.1 GEN 1@89.00 69.90€@https://www.e-shop.gr/exoterikos-skliros-adata-sd700-256gb-yellow-p-PER.331271
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ INTENSO 6021580 2TB MEMORY CASE 2.5'' BLACK@PER.340384@Χαρακτηριστικά: 2.5" • 2TB • USB3.0@79.90 69.90€@https://www.e-shop.gr/exoterikos-skliros-intenso-6021580-2tb-memory-case-25-black-p-PER.340384
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ VERBATIM 500GB STORE 'N' GO USB 2.0 PORTABLE HARD DRIVE GREY@PER.345658@Χαρακτηριστικά: USB3.0 • 2.5'' • PORTABLE@75.50 70.46€@https://www.e-shop.gr/exoterikos-skliros-verbatim-500gb-store-n-go-usb-20-portable-hard-drive-grey-p-PER.345658
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ TOSHIBA HDTB320EK3CA CANVIO BASICS 2TB 2.5'' USB3.0 BLACK@PER.333703@Χαρακτηριστικά: 2.5'' •  USB3@89.90 71.90€@https://www.e-shop.gr/exoterikos-skliros-toshiba-hdtb320ek3ca-canvio-basics-2tb-25-usb30-black-p-PER.333703
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SEAGATE STEA2000400 EXPANSION PORTABLE 2TB@PER.302146@Χαρακτηριστικά: USB3.0 • 2.5'' • @75.90 72.90€@https://www.e-shop.gr/exoterikos-skliros-seagate-stea2000400-expansion-portable-2tb-p-PER.302146
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ WESTERN DIGITAL WDBFKF0010BBK MY PASSPORT FOR MAC 1TB USB3.0 BLACK@PER.304828@Χαρακτηριστικά: USB3.0 • 2.5'' • PORTABLE@79.90 73.90€@https://www.e-shop.gr/exoterikos-skliros-western-digital-wdbfkf0010bbk-my-passport-for-mac-1tb-usb30-black-p-PER.304828
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ WESTERN DIGITAL WDBU6Y0020BBK ELEMENTS PORTABLE 2TB USB3.0 BLACK@PER.304711@Χαρακτηριστικά:  •  USB3.0 • 2.5'' • PORTABLE@99.00 74.90€@https://www.e-shop.gr/exoterikos-skliros-western-digital-wdbu6y0020bbk-elements-portable-2tb-usb30-black-p-PER.304711
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ VERBATIM 53177 STORE 'N' GO 2TB PORTABLE HARD DRIVE USB 3.0 DIAMOND BLACK@PER.340501@Χαρακτηριστικά: USB 3.0 @74.90€@https://www.e-shop.gr/exoterikos-skliros-verbatim-53177-store-n-go-2tb-portable-hard-drive-usb-30-diamond-black-p-PER.340501
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ VERBATIM 53228 STORE 'N' GO 2TB PORTABLE HARD DRIVE USB 3.0 SILVER@PER.345794@  Ο φορητός σκληρός δίσκος Verbatim Store n Go διαθέτει αποθηκευτικό χώρο υψηλής απόδοσης χρησιμοποιώντας μια ...@74.90€@https://www.e-shop.gr/exoterikos-skliros-verbatim-53228-store-n-go-2tb-portable-hard-drive-usb-30-silver-p-PER.345794
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SSD ADATA SE730H 256GB USB 3.1 GEN 2 TYPE-C TITANIUM@PER.331459@Χαρακτηριστικά:  • @119.00 75.90€@https://www.e-shop.gr/exoterikos-skliros-ssd-adata-se730h-256gb-usb-31-gen-2-type-c-titanium-p-PER.331459
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ ADATA HV300 2TB USB 3.1 BLACK COLOR BOX@PER.331474@Χαρακτηριστικά: 2.5 ΙΝΤΣΏΝ •  2 TB •   USB 3.1@89.90 75.90€@https://www.e-shop.gr/exoterikos-skliros-adata-hv300-2tb-usb-31-black-color-box-p-PER.331474
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ WESTERN DIGITAL WDBU6Y0015BBK ELEMENTS PORTABLE 1.5TB USB3.0 BLACK@PER.304762@Χαρακτηριστικά: USB3.0 •  PORTABLE •  2.5''@99.90 79.90€@https://www.e-shop.gr/exoterikos-skliros-western-digital-wdbu6y0015bbk-elements-portable-15tb-usb30-black-p-PER.304762
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SSD ADATA SE730H 256GB USB 3.1 GEN 2 TYPE-C GOLDEN@PER.331276@Χαρακτηριστικά: 256GB • 500MB/S • USB 3.1 GEN 2 TYPE-C • 3D NAND@119.90 79.90€@https://www.e-shop.gr/exoterikos-skliros-ssd-adata-se730h-256gb-usb-31-gen-2-type-c-golden-p-PER.331276
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ ADATA HV620S 2TB USB 3.1 BLACK COLOR BOX@PER.331466@Χαρακτηριστικά: 2TB • USB3.1@105.00 79.90€@https://www.e-shop.gr/exoterikos-skliros-adata-hv620s-2tb-usb-31-black-color-box-p-PER.331466
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ ADATA HV300 2TB USB 3.1 BLUE COLOR BOX@PER.331476@Χαρακτηριστικά: 2.5 ΙΝΤΣΏΝ •  2 TB •   USB 3.1@89.90 79.90€@https://www.e-shop.gr/exoterikos-skliros-adata-hv300-2tb-usb-31-blue-color-box-p-PER.331476
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ ADATA HV300 2TB USB 3.1 RED COLOR BOX@PER.331477@Χαρακτηριστικά: 2.5 ΙΝΤΣΏΝ •  2 TB •   USB 3.1@89.90 79.90€@https://www.e-shop.gr/exoterikos-skliros-adata-hv300-2tb-usb-31-red-color-box-p-PER.331477
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ INTENSO 6023580 2TB MEMORY DRIVE PORTABLE HARD DRIVE@PER.340496@Χαρακτηριστικά: 2.5' • USB3.0@79.90€@https://www.e-shop.gr/exoterikos-skliros-intenso-6023580-2tb-memory-drive-portable-hard-drive-p-PER.340496
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ VERBATIM 53401 STORE 'N' GO SECURE PORTABLE 1TB 2.5'' USB 3.1 WITH KEYPAD ACCESS@PER.340526@Χαρακτηριστικά: 2.5'' • USB 3.1 @79.90€@https://www.e-shop.gr/exoterikos-skliros-verbatim-53401-store-n-go-secure-portable-1tb-25-usb-31-with-keypad-access-p-PER.340526
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ VERBATIM 53421 STORE 'N' GO 1TB PORTABLE HARD DRIVE USB 3.0 BLACK + SD CARD@PER.340507@  Ο σκληρός δίσκος USB 3.0 της Verbatim Store 'n' Go με την κάρτα ανάγνωσης SD παρέχει μια γρήγορη και ασφαλή λύση για ...@81.90€@https://www.e-shop.gr/exoterikos-skliros-verbatim-53421-store-n-go-1tb-portable-hard-drive-usb-30-black-sd-card-p-PER.340507
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ LACIE STFD1000400 PORSCHE DESIGN MOBILE DRIVE 1TB USB 3.1 SILVER@PER.304378@Χαρακτηριστικά: 2.5'' • PORTABLE • USB31@132.90 82.90€@https://www.e-shop.gr/exoterikos-skliros-lacie-stfd1000400-porsche-design-mobile-drive-1tb-usb-31-silver-p-PER.304378
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ LACIE 9000293 PORSCHE DESIGN P'9223 1TB MOBILE DRIVE USB3.0 ALUMINIUM@PER.304309@Χαρακτηριστικά: USB3.0 • 2.5'' • DESKTOP@83.33€@https://www.e-shop.gr/exoterikos-skliros-lacie-9000293-porsche-design-p9223-1tb-mobile-drive-usb30-aluminium-p-PER.304309
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ BUFFALO HD-PCFU3 MINISTATION 1TB USB 3.0 BLACK@PER.302829@Χαρακτηριστικά: USB3.0 • 2.5"@89.00 83.90€@https://www.e-shop.gr/exoterikos-skliros-buffalo-hd-pcfu3-ministation-1tb-usb-30-black-p-PER.302829
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ TOSHIBA HDTW110ECMAA CANVIO PREMIUM FOR MAC 1TB SILVER@PER.333798@  Το Canvio Premium for Mac με τον υψηλής ποιότητας σχεδιασμό αλουμινίου κομμένο με διαμάντι θα συμπληρώσει τις ...@99.90 83.90€@https://www.e-shop.gr/exoterikos-skliros-toshiba-hdtw110ecmaa-canvio-premium-for-mac-1tb-silver-p-PER.333798
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ LACIE STET1000403 PORSCHE DESIGN MOBILE DRIVE 1TB USB 3.0@PER.304443@ Με τη διεπαφή USB 3.0 του LaCie Porsche Design Mobile Drive θα μπορείτε να μεταφέρετε αρχεία πιο γρήγορα από ποτέ. ...@89.00 84.90€@https://www.e-shop.gr/exoterikos-skliros-lacie-stet1000403-porsche-design-mobile-drive-1tb-usb-30-p-PER.304443
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ FREECOM MOBILE DRIVE XXS 3.0 500GB USB3.0 BLACK@PER.323018@Χαρακτηριστικά: USB3.0 •  PORTABLE •  2.5''@85.59€@https://www.e-shop.gr/exoterikos-skliros-freecom-mobile-drive-xxs-30-500gb-usb30-black-p-PER.323018
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ WESTERN DIGITAL WDBTLG0010BGY-WESN MY PASSPORT ULTRA 1TB USB3.0 BLACK-GREY@PER.303212@ Η σειρά δίσκων My Passport Ultra είναι μία αξιόπιστη φορητή λύση στην αποθήκευση δεδομένων σε ένα σχεδιασμό από ...@110.00 85.90€@https://www.e-shop.gr/exoterikos-skliros-western-digital-wdbtlg0010bgy-wesn-my-passport-ultra-1tb-usb30-black-grey-p-PER.303212
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ WESTERN DIGITAL WDBS4B0020BBK MY PASSPORT 2TB USB 3.0 BLACK@PER.304910@ Η φορητή μονάδα My Passport είναι αξιόπιστη για την αποθήκευση του τεράστιου όγκου φωτογραφιών βίντεο και αρχείων ...@99.00 85.90€@https://www.e-shop.gr/exoterikos-skliros-western-digital-wdbs4b0020bbk-my-passport-2tb-usb-30-black-p-PER.304910
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ WESTERN DIGITAL WDBHDK0010BBK MY PASSPORT AV-TV 1TB USB3.0 BLACK@PER.303094@Χαρακτηριστικά: 1TB •  USB3.0 •  2.5''@86.49€@https://www.e-shop.gr/exoterikos-skliros-western-digital-wdbhdk0010bbk-my-passport-av-tv-1tb-usb30-black-p-PER.303094
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SEAGATE STDR2000200 BACKUP PLUS SLIM PORTABLE DRIVE 2TB USB3.0 BLACK@PER.302081@Χαρακτηριστικά: 2TB •  USB3.0 •  PORTABLE •  2.5''@89.90 86.90€@https://www.e-shop.gr/exoterikos-skliros-seagate-stdr2000200-backup-plus-slim-portable-drive-2tb-usb30-black-p-PER.302081
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SEAGATE STDR2000202 BACKUP PLUS SLIM PORTABLE DRIVE 2TB USB3.0 BLUE@PER.302082@Χαρακτηριστικά: USB3.0 • 2.5'' • PORTABLE@95.37 86.90€@https://www.e-shop.gr/exoterikos-skliros-seagate-stdr2000202-backup-plus-slim-portable-drive-2tb-usb30-blue-p-PER.302082
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SEAGATE STDR2000203 BACKUP PLUS SLIM PORTABLE DRIVE 2TB USB3.0 RED@PER.302083@Χαρακτηριστικά: USB3.0 • 2.5'' • PORTABLE@95.37 86.90€@https://www.e-shop.gr/exoterikos-skliros-seagate-stdr2000203-backup-plus-slim-portable-drive-2tb-usb30-red-p-PER.302083
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SEAGATE STEB2000200 EXPANSION DESKTOP 2TB@PER.302148@Χαρακτηριστικά: 3.5'' •  USB3@86.90€@https://www.e-shop.gr/exoterikos-skliros-seagate-steb2000200-expansion-desktop-2tb-p-PER.302148
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SEAGATE STDR2000201 BACKUP PLUS SLIM PORTABLE DRIVE 2TB USB3.0 SILVER@PER.302087@Χαρακτηριστικά: USB3.0 • 2.5'' • PORTABLE@95.37 88.90€@https://www.e-shop.gr/exoterikos-skliros-seagate-stdr2000201-backup-plus-slim-portable-drive-2tb-usb30-silver-p-PER.302087
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ SAMSUNG MU-PA250B-EU PORTABLE SSD T5 250GB USB 3.1@PER.306177@Χαρακτηριστικά:  • PORTABLE SSD •  USB3.1 •  250GB@159.90 88.90€@https://www.e-shop.gr/exoterikos-skliros-samsung-mu-pa250b-eu-portable-ssd-t5-250gb-usb-31-p-PER.306177
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ INTENSO 6029562 1TB MEMORY SAFE PORTABLE HARD DRIVE@PER.340495@Χαρακτηριστικά: 2.5' • USB3.0@88.90€@https://www.e-shop.gr/exoterikos-skliros-intenso-6029562-1tb-memory-safe-portable-hard-drive-p-PER.340495
ΕΞΩΤΕΡΙΚΟΣ ΣΚΛΗΡΟΣ BUFFALO HD-PNFU3 MINISTATION SAFE 1TB USB 3.0 BLACK@PER.302827@Χαρακτηριστικά: USB3.0 • 2.5"@99.00 89.00€@https://www.e-shop.gr/exoterikos-skliros-buffalo-hd-pnfu3-ministation-safe-1tb-usb-30-black-p-PER.302827
