product_name @ features @ price @ link@ itemcode @ description 
Logitech M720 Triathlon Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Αριθμός Πλήκτρων  : 8    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AA@69.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/176382-logitech-m720-triathlon@176382@Το ασύρματο ποντίκι M720 Triathlon είναι ανθεκτικό ευέλικτο και άνετο και σε βοηθά να ανταπεξέρχεσαι σε έναν κόσμο με πολλές συσκευές. Θα ολοκληρώνεις γρήγορα εργασίες χάρη στην τεχνολογία Easy Switch που σου επιτρέπει να χρησιμοποιείς απρόσκοπτα μέχρι και 3 υπολογιστές.
Microsoft Arc Touch Bluetooth Windows 10 Black Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AAA@89.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/182992-microsoft-arc-touch-bluetooth-windows-10-black@182992@Λεπτό ελαφρύ και έτοιμο να ταξιδέψει το Microsoft Arc Touch Mouse έχει σχεδιαστεί για να εφαρμόζει τέλεια στο χέρι σου και αναδιπλούμενο ώστε να ταιριάζει εύκολα στην τσάντα σου.
Apple Magic 2 MLA02ZM-A Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Αριθμός Πλήκτρων  : Δεν διαθέτει    -   Ροδέλα Πλοήγησης : Δεν διαθέτει     -   Τύπος Μπαταρίας: Ενσωματωμένη@98.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/157884-apple-magic-2-mla02zm/a@157884@Με νέο σχεδιασμό το Magic Mouse 2 MLA02ZM/A είναι πλήρως επαναφορτιζόμενο εξαλείφοντας την ανάγκη των παραδοσιακών μπαταριών. Είναι ελαφρύτερο έχει λιγότερα κινούμενα μέρη χάρη στην ενσωματωμένη μπαταρία του και βελτιστοποιημένο σχεδιασμό.
Logitech MX Ergo Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 320 dpi - 440 dpi    -   Αριθμός Πλήκτρων  : 8    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: Ενσωματωμένη@115.00 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/180115-logitech-mx-ergo@180115@Το πιο προηγμένο trackball της Logitech για εσένα που αναζητάς εναλλακτικές λύσεις για ποντίκια και touchpad. Μειώνει τη μυϊκή καταπόνηση κατά 20% σε σχέση με ένα συμβατικό ποντίκι. Το MX ERGO διαθέτει μια μοναδική ρυθμιζόμενη άρθρωση για εξατομικευμένη άνεση και την πιο πρόσφατη τεχνολογία παρακολούθησης κύλισης και διαχείρισης ενέργειας.
Apple Magic Mouse 2 Space Grey Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Αριθμός Πλήκτρων  : Δεν διαθέτει    -   Ροδέλα Πλοήγησης : Δεν διαθέτει     -   Τύπος Μπαταρίας: Ενσωματωμένη@139.00 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/188594-apple-magic-mouse-2-space-grey@188594@Με νέο σχεδιασμό το Magic Mouse 2 είναι πλήρως επαναφορτιζόμενο εξαλείφοντας την ανάγκη των παραδοσιακών μπαταριών. Είναι ελαφρύτερο έχει λιγότερα κινούμενα μέρη χάρη στην ενσωματωμένη μπαταρία του και βελτιστοποιημένο σχεδιασμό.
Apple Magic Trackpad 2 (MJ2R2ZM-A)@Τύπος λειτουργίας: Ασύρματο     -   Αριθμός Πλήκτρων  : Δεν διαθέτει    -   Ροδέλα Πλοήγησης : Δεν διαθέτει     -   Τύπος Μπαταρίας: Ενσωματωμένη@169.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/157885-apple-magic-trackpad-2-(mj2r2zm/a)@157885@Το Magic Trackpad 2 έχει ενσωματωμένη μπαταρία και τέσσερις αισθητήρες δύναμης κάτω από την επιφάνεια του που σου επιτρέπουν να κάνεις κλικ οπουδήποτε.
Apple Magic Trackpad 2 Space Grey@Τύπος λειτουργίας: Ασύρματο     -   Αριθμός Πλήκτρων  : Δεν διαθέτει    -   Ροδέλα Πλοήγησης : Δεν διαθέτει     -   Τύπος Μπαταρίας: Ενσωματωμένη@189.00 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/188595-apple-magic-trackpad-2-space-grey@188595@Επανασχεδιασμένο και επαναφορτιζόμενο το Magic Trackpad 2 έχει ενσωματωμένη μπαταρία και φέρνει το Force Touch στον υπολογιστή για πρώτη φορά. Τέσσερις αισθητήρες δύναμης κάτω από την επιφάνεια του trackpad σού επιτρέπουν να κάνεις κλικ οπουδήποτε. Μπορεί να ανιχνεύσει λεπτές διαφορές στο μέγεθος της πίεσης που εφαρμόζεται φέρνοντας αυξημένη λειτουργικότητα στα δάχτυλά σου και επιτρέποντας μια βαθύτερη σύνδεση με το περιεχόμενό σου.
Omega Optical OM-05 Black Wired Mouse@Τύπος λειτουργίας: Ενσύρματο    -   Dots per Inch : 160    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: Δεν διαθέτει@1.99 € από 3.84 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/141062-omega-optical-om-05-black-wired-mouse@141062@Ποντίκι ενσύρματο Optical OM-05 με αισθητήρα 1000dpi υψηλής ακρίβειας συμμετρικό σχεδιασμό καλό τόσο για δεξιόχειρες όσο και για αριστερόχειρες.
Omega OM-419 Orange Wireless Mouse@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 300    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AAA@4.99 € από 8.97 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/141061-omega-om-419-orange-wireless-mouse@141061@Ασύρματο ποντίκι wireless OM-419 που προσφέρει εξοικονόμηση ενέργειας μεγάλο διάστημα χρήσης των δύο μπαταριών τύπου LR03 και πολύ καλή παρακολούθηση παραμέτρων χάρη στην 1000DPI προκαθορισμένη ανάλυση.
Omega OM414 Optical White Wired Mouse@Τύπος λειτουργίας: Ενσύρματο    -   Dots per Inch : 1200    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: Δεν διαθέτει@4.99 € από 6.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/150413-omega-om414-optical-white-wired-mouse@150413@Ποντίκι ενσύρματο λευκού χρώματος με υψηλή ανάλυση για την απόλυτη λειτουργία σε κάθε χρήση του στον υπολογιστή ή στο notebook σας.
Trust Optical Wired Basic Ποντίκι@Τύπος λειτουργίας: Ενσύρματο    -   Dots per Inch : Δεν διαθέτει    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: Δεν διαθέτει@4.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/158011-trust-optical-wired-basic@158011@Το ενσύρματο ποντίκι με το σύνθετο οπτικό αισθητήρα του παρέχει έλεγχο κίνησης με υψηλή ακρίβεια.Κατάλληλο τόσο για δεξιόχειρες όσο και για αριστερόχειρες απλώς σύνδεσέ το με τον τρόπο που επιθυμείς.
Bluestork Mouse Car Ποντίκι@Τύπος λειτουργίας: Ενσύρματο    -   Dots per Inch : 800    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει @5.99 € από 12.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/138511-bluestork-mouse-car@138511@Ενσύρματο USB οπτικό ποντίκι 800 DPI σε σχέδιο αυτοκινήτου. Συμβατό με Windows & Mac.
Πlay Basic Wired Red Ποντίκι@Τύπος λειτουργίας: Ενσύρματο    -   Dots per Inch : 1000    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: Δεν διαθέτει@5.99 € από 7.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/164332-πlay-basic-wired-red@164332@Ενσύρματο ποντίκι Basic της Πlay για σύνδεση με τον υπολογιστή σου προσφέρει άνετη και εύκολη χρήση.
Lenovo N1901 Gray Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει @6.99 € από 21.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/158073-lenovo-n1901-gray@158073@Το Lenovo Wireless Mouse N1901 είναι ένα απλό και αξιόπιστο ποντίκι με ασύρματη σύνδεση plug-and-play.
Logitech M175 Black Wireless Mouse@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει @7.99 € από 12.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/108306-logitech-m175-black-wireless-mouse@108306@Aσύρματο ποντίκι Μ175 Black με ροδέλα πλοήγησης
Πlay Basic White Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1600    -   Αριθμός Πλήκτρων  : 6    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AAA@7.99 € από 11.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/164331-πlay-basic-white@164331@Ασύρματο ποντίκι Basic της Πlay για ασύρματη σύνδεση με τον υπολογιστή σου χωρίς τον περιορισμό που σου δημιουργεί το καλώδιο. Προσφέρει άνετη και εύκολη χρήση.
Yenkee Fantasy Blue Ενσύρματο Ποντίκι@Τύπος λειτουργίας: Ενσύρματο    -   Dots per Inch : 1200    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει @7.99 € από 13.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/173427-yenkee-fantasy-blue-ενσύρματο@173427@Μοναδικό ενσύρματο ποντίκι Fantasy ειδικά σχεδιασμένο για παιδιά ονειροπόλους και όσους θέλουν κάτι διαφορετικό. Ένα μεσαίου μεγέθους ποντίκι κατάλληλο για χρήση με το αριστερό και το δεξί χέρι. Χάρη στο εργονομικό του σχήμα όπως επίσης και την απαλή του επιφάνεια αποτελεί μια ιδανική επιλογή για καθημερινή χρήση στο σπίτι ή στο γραφείο.
Yenkee Fantasy Pink Ενσύρματο Ποντίκι@Τύπος λειτουργίας: Ενσύρματο    -   Dots per Inch : 1200    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει @7.99 € από 13.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/173429-yenkee-fantasy-pink-ενσύρματο@173429@Μοναδικό ενσύρματο ποντίκι Fantasy ειδικά σχεδιασμένο για παιδιά ονειροπόλους και όσους θέλουν κάτι διαφορετικό. Ένα μεσαίου μεγέθους ποντίκι κατάλληλο για χρήση με το αριστερό και το δεξί χέρι. Χάρη στο εργονομικό του σχήμα όπως επίσης και την απαλή του επιφάνεια αποτελεί μια ιδανική επιλογή για καθημερινή χρήση στο σπίτι ή στο γραφείο.
Omega Wireless Mouse With Pad Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AAA@7.99 € από 16.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/156998-omega-wireless-mouse-with-pad@156998@Ασύρματο ποντίκι της Omega σε τρία διαφορετικά χρώματα* πράσινο μπλε ή πορτοκαλί. Διαθέτει 1000 DPI και mouse pad το οποίο έχει και στήριξη καρπού.
Omega OM414 White Wireless Mouse@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1200    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AAA@8.99 € από 10.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/150410-omega-om414-white-wireless-mouse@150410@Ποντίκι OM414 ασύρματο με 3 κουμπιά και μία ροδέλα κύλισης για όλες τις βασικές λειτουργίες και με οπτική τεχνολογία μεγάλης ακρίβειας με ανάλυση 1000dpi.
Port Wired Mouse Neon Orange & Mousepad@Τύπος λειτουργίας: Ενσύρματο    -   Dots per Inch : 1200    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: Δεν διαθέτει@8.99 € από 12.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/175763-port-wired-mouse-neon-orange-%26-mousepad@175763@Αυτό το ενσύρματο ποντίκι μαζί με mousepad της Port είναι σχεδιασμένο για εύκολη χρήση. Διαθέτει 3 κουμπιά και τροχός κύλισης οπτικός αισθητήρας 1200 DPI και μαλακή ελαστική επιφάνεια αφής.
Microsoft Mobile 3500 Business Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000 points per inch    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AA@8.99 € από 29.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/180994-microsoft-mobile-3500-business@180994@Κινήσου ελεύθερα χάρη στον πομποδέκτη που παραμένει στον υπολογιστή ενώ βρίσκεσαι εν κινήσει και στο ποντίκι που λειτουργεί σε περισσότερες επιφάνειες χάρη στην τεχνολογία Microsoft BlueTrack Technology!
Logitech B170 Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει @9.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/168113-logitech-b170@168113@Με το Logitech B170 Wireless Mouse απολαμβάνεις την αξιοπιστία της ενσύρματης σύνδεσης την άνεση της ασύρματης τεχνολογίας και μια εμβέλεια 10m χάρη στην τεχνολογία ασύρματης σύνδεσης Logitech Advanced 2.4 GHz. Λειτουργεί για 12 μήνες με μία μόνο μπαταρία AA. Η εγκατάσταση είναι απλή. Απλώς συνδέεις τον μικροσκοπικό ασύρματο δέκτη σε μια θύρα USB. Η ζεύξη και η εγκατάσταση λογισμικού δεν παρουσιάζουν κανένα πρόβλημα ενώ το B170 είναι συμβατό με Windows Mac και Chrome.
Omega OM-419 Green Wireless Mouse@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 300    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AAA@10.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/141060-omega-om-419-green-wireless-mouse@141060@Ασύρματο ποντίκι wireless OM-419 που προσφέρει εξοικονόμηση ενέργειας μεγάλο διάστημα χρήσης των δύο μπαταριών τύπου LR03 και πολύ καλή παρακολούθηση παραμέτρων χάρη στην 1000DPI προκαθορισμένη ανάλυση.
Omega OM-419 Blue Wireless Mouse@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 300    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AAA@12.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/141058-omega-om-419-blue-wireless-mouse@141058@Ασύρματο ποντίκι wireless OM-419 που προσφέρει εξοικονόμηση ενέργειας μεγάλο διάστημα χρήσης των δύο μπαταριών τύπου LR03 και πολύ καλή παρακολούθηση παραμέτρων χάρη στην 1000DPI προκαθορισμένη ανάλυση.
Logitech M105 Black Wired Mouse@Τύπος λειτουργίας: Ενσύρματο    -   Dots per Inch : 1000    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: Δεν διαθέτει@13.99 € από 15.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/111521-logitech-m105-black-wired-mouse@111521@Ποντίκι M105 Wired Black δεν απαιτείται λογισμικό μπορείτε απλώς συνδέσετε το ποντίκι σε μια θύρα USB και είναι έτοιμο για χρήση.
Microsoft Compact Optical 500 USB BLACK Ποντίκι@Τύπος λειτουργίας: Ενσύρματο    -   Dots per Inch : 800    -   Αριθμός Πλήκτρων  : 4    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: Δεν διαθέτει@14.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/065438-microsoft-compact-optical-500-usb-black@65438@Μικρό και πρακτικό για μεταφορές USB ποντίκι σε μαύρο χρώμα. 
Dell WM126 Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AA@14.99 € από 16.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/168289-dell-wm126@168289@Το ασύρματο ποντίκι WM126 της Dell σου προσφέρει καθημερινή ασύρματη απόδοση με εξαιρετική διάρκεια ζωής της μπαταρίας. Έχει σχεδιαστεί για αξιόπιστη ασύρματη σύνδεση plug-and-play.
Port Wireless Mouse Neon Fuschia & Mousepad@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1200    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AAA@19.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/173368-port-wireless-mouse-neon-fuschia-%26-mousepad@173368@Το ασύρματο ποντίκι Neon της Port με οπτικό αισθητήρα 1200 dpi 2.4 ασύρματη τεχνολογία Ghz και mousepad με μαλακή ελαστική επιφάνεια είναι σχεδιασμένα για εύκολη χρήση.
Port Wireless Mouse Neon Purple & Mousepad@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1200    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AAA@19.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/173375-port-wireless-mouse-neon-purple-%26-mousepad@173375@Το ασύρματο ποντίκι Neon της Port με οπτικό αισθητήρα 1200 dpi 2.4 ασύρματη τεχνολογία Ghz και mousepad με μαλακή ελαστική επιφάνεια είναι σχεδιασμένα για εύκολη χρήση.
Port Wireless Mouse Neon Blue & Mousepad@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1200    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AAA@19.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/173365-port-wireless-mouse-neon-blue-%26-mousepad@173365@Το ασύρματο ποντίκι Neon της Port με οπτικό αισθητήρα 1200 dpi 2.4 ασύρματη τεχνολογία Ghz και mousepad με μαλακή ελαστική επιφάνεια είναι σχεδιασμένα για εύκολη χρήση.
Port Wireless Mouse Neon Crimson Red & Mousepad@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1200    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει @19.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/173366-port-wireless-mouse-neon-crimson-red-%26-mousepad@173366@Το ασύρματο ποντίκι Neon της Port με οπτικό αισθητήρα 1200 dpi 2.4 ασύρματη τεχνολογία Ghz και mousepad με μαλακή ελαστική επιφάνεια είναι σχεδιασμένα για εύκολη χρήση.
Logitech M187 Black Mini Wireless Mouse@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000    -   Αριθμός Πλήκτρων  : 2    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AAA@19.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/108768-logitech-m187-black-mini-wireless-mouse@108768@Ασύρματο ποντικι Μ187 με εξαιρετικά μικρό σχεδιασμό αξιόπιστη σύνδεση και ασύρματο δέκτη Nano.
Logitech M187 Red Wireless Mouse@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AAA@19.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/111520-logitech-m187-red-wireless-mouse@111520@Ποντίκι M187 Red με ασύρματη σύνδεση για μεγαλύτερη ακρίβεια και έλεγχο από το touchpad του φορητού σας.
Logitech M330 Silent Plus Red Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AA@19.99 € από 39.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/168009-logitech-m330-silent-plus-red@168009@Με την ίδια αίσθηση κλικ και πάνω από 90% λιγότερο θόρυβο σε σχέση με τα παραδοσιακά ποντίκια το M330 Silent Plus προσφέρει μια αθόρυβη εμπειρία σε εσένα και τους γύρω σου. Διαθέτει μια καταπληκτική μπαταρία με διάρκεια 24 μηνών χάρη στη λειτουργία αυτόματης αναστολής καθώς και ισχυρή ασύρματη σύνδεση εμβέλειας 10 μέτρων χάρη στην κρυπτογράφηση 128 bit μεταξύ ποντικιού και δέκτη.
Logitech M238 FAN Collection Argentina Wireless Mouse@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000     -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AA@24.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/185770-logitech-m238-fan-collection-argentina@185770@Χρησιμοποίησε το ασύρματο ποντίκι Logitech M238 της σειράς FAN Collection με χρώματα από την αγαπημένη σου ομάδα.
Logitech M238 FAN Collection Brazil Wireless Mouse@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000     -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AA@24.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/185771-logitech-m238-fan-collection-brazil@185771@Χρησιμοποίησε το ασύρματο ποντίκι Logitech M238 της σειράς FAN Collection με χρώματα από την αγαπημένη σου ομάδα.
Logitech M238 FAN Collection France Wireless Mouse@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000     -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AA@24.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/185772-logitech-m238-fan-collection-france@185772@Χρησιμοποίησε το ασύρματο ποντίκι Logitech M238 της σειράς FAN Collection με χρώματα από την αγαπημένη σου ομάδα.
Logitech M238 FAN Collection Portugal Wireless Mouse@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000     -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AA@24.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/185773-logitech-m238-fan-collection-portugal@185773@Χρησιμοποίησε το ασύρματο ποντίκι Logitech M238 της σειράς FAN Collection με χρώματα από την αγαπημένη σου ομάδα.
Microsoft L2 Mobile 4000 Black Wireless Mouse@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000    -   Αριθμός Πλήκτρων  : 4    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AA@27.99 € από 34.99 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/118295-microsoft-l2-mobile-4000-black-wireless-mouse@118295@Με ιδιαίτερο σχεδιασμό και στυλ το Wireless Mobile Mouse 4000 ενσωματώνει την επαναστατική τεχνολογία BlueTrack που του επιτρέπει να λειτουργεί σε περισσότερες επιφάνειες από οποιοδήποτε άλλο ποντίκι.
Logitech M535 Bluetooth Grey Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000    -   Αριθμός Πλήκτρων  : 4    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AA@29.99 € από 49.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/156386-logitech-m535-bluetooth-grey@156386@Χάρη στον οπτικό αισθητήρα επιπέδου λέιζερ το bluetooth ποντίκι M535 λειτουργεί σε όλες σχεδόν τις επιφάνειες από τα μεταλλικά τραπέζια μιας καφετέριας και τον πάγκο με τα πλακάκια μέχρι το αγαπημένο σου ξύλινο γραφείο.
Microsoft 900 Black Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 800    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: AA@31.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/159880-microsoft-900-black@159880@Αυτό το ασύρματο ποντίκι πλήρους μεγέθους προσφέρει άνετη ακριβή πλοήγηση για χρήση με οποιοδήποτε χέρι.
Apple Mighty White Ποντίκι@Τύπος λειτουργίας: Ενσύρματο    -   Dots per Inch : 1000    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει @41.99 € από 69.56 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/082013-apple-mighty-white@82013@To Mighty Mouse επανέρχεται σε νέα έκδοση με ομοιογενές άσπρο χρώμα και στα πλαϊνά κουμπία του!
Logitech Performance MX Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 1000    -   Αριθμός Πλήκτρων  : 3    -   Ροδέλα Πλοήγησης : Διαθέτει @55.99 € από 79.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/180396-logitech-performance-mx@180396@Με το Logitech Performance Mouse MX είναι σχεδιασμένο για να ταιριάζει ιδανικά στο χέρι σου  μπορείς να το ελέγξεις σχεδόν όλες τις επιφάνειες και να εκτελέσεις όλες τις εργασίες χωρίς δεύτερη σκέψη. Απόλαυσε απόλυτη ακρίβεια και απόκριση χάρη στην προηγμένη οπτική τεχνολογία παρακολούθησης κίνησης της Logitech.
Logitech MX Anywhere 2 Ασύρματο Ποντίκι@Τύπος λειτουργίας: Ασύρματο     -   Dots per Inch : 200 έως 4000     -   Αριθμός Πλήκτρων  : 7    -   Ροδέλα Πλοήγησης : Διαθέτει     -   Τύπος Μπαταρίας: Ενσωματωμένη@62.99 € από 89.90 € @https://www.kotsovolos.gr/site/computing/peripherals/mouse/176380-logitech-mx-anywhere-2@176380@Είτε βρίσκεσαι στο γραφείο σε εξωτερικές συναντήσεις σε επαγγελματικά ταξίδια ή εργάζεσαι στο σπίτι το Logitech MX Anywhere 2 σε ακολουθεί παντού και λειτουργεί σε οποιαδήποτε επιφάνεια εργασίας ακόμη και επάνω σε γυαλί.
Trust Ziva Gaming Mouse@Σύνδεση : USB    -   Αριθμός Πλήκτρων  : 6    -   Αριθμός Προγραμματιζόμενων Κουμπιών : Δεν διαθέτει     -   Σένσορας : Optical    -   DPI: 800/ 1200/ 1600/ 2000@9.90 € @https://www.kotsovolos.gr/site/gaming-gadgets/pc/gaming-mice/168363-trust-ziva@168363@Ποντίκι ακριβείας ειδικά σχεδιασμένο για παιχνίδια με 6 πλήκτρα γρήγορης απόκρισης και φωτισμό LED με ομαλή σταδιακή μεταβολή ενώ διαθέτει και πλήκτρο επιλογής ταχύτητας (800/1200/1600/2000 dpi).
